dims:5
classes:10
-0.5464,0.4132,-0.5441,0.1242,-0.0459,0,0,0,0,0,0,0,1,0,0
0.7705,0.4301,-0.2026,-0.7121,0.5532,1,0,0,0,0,0,0,0,0,0
-0.5943,-0.7483,0.0768,1.0329,0.3794,0,0,0,0,0,0,0,0,1,0
-0.1338,-0.2256,-1.0436,-0.0466,-0.3124,0,0,0,0,0,0,0,1,0,0
0.1328,0.3593,0.0556,-0.8236,1.4518,1,0,0,0,0,0,0,0,0,0
0.3596,-0.5628,1.1345,-1.0164,-0.9905,0,0,0,0,0,0,1,0,0,0
0.1186,-0.2758,-0.8867,0.7596,-0.1265,0,0,0,0,0,0,0,1,0,0
0.2400,-0.0850,-0.9015,0.9321,-0.7103,0,0,0,0,0,1,0,0,0,0
0.6843,0.0439,-0.0421,-0.3477,0.3441,0,0,0,1,0,0,0,0,0,0
0.5623,0.2749,0.6714,1.0009,-0.5207,0,0,0,0,0,0,0,0,1,0
0.1030,-0.6468,-0.2883,0.8553,1.2321,0,0,0,0,0,0,0,0,1,0
0.7110,0.0242,-0.0244,-0.5102,0.5442,0,0,0,1,0,0,0,0,0,0
-0.6141,0.3181,-0.1878,-0.8235,-0.0894,0,0,0,0,0,0,0,1,0,0
0.8465,0.5849,0.1368,0.5191,0.2978,0,1,0,0,0,0,0,0,0,0
1.3828,-0.1902,-0.0120,-0.7996,0.0890,0,0,0,1,0,0,0,0,0,0
-0.6838,0.0535,-0.7789,0.0136,-0.2384,0,0,0,0,0,0,0,1,0,0
0.3367,0.7099,1.0583,0.7091,-0.9900,0,0,0,0,1,0,0,0,0,0
0.7127,-0.0270,-0.9844,0.9725,-0.5015,0,0,0,0,0,1,0,0,0,0
-0.5773,-0.1882,0.3299,-0.2696,0.9343,0,0,1,0,0,0,0,0,0,0
0.8587,0.2779,-0.1050,-0.4705,0.5052,0,0,0,1,0,0,0,0,0,0
-0.4301,-0.8131,0.1745,-0.4423,0.5954,0,0,0,0,0,0,0,0,0,1
-1.1433,0.0340,-0.1960,-0.1629,-0.1687,0,0,0,0,0,0,0,1,0,0
0.1535,-0.1570,0.8742,-0.9019,0.6666,0,0,1,0,0,0,0,0,0,0
-0.1652,-0.7083,0.3255,0.4179,0.2152,0,0,0,0,0,0,0,0,1,0
1.0499,-0.0438,0.0702,-0.4758,0.3020,0,0,0,1,0,0,0,0,0,0
0.9251,0.0253,-0.2806,-0.5641,0.2980,0,0,0,1,0,0,0,0,0,0
0.0200,-0.2903,-0.6119,-0.0006,-0.1826,0,0,0,0,0,0,0,1,0,0
0.3057,0.6778,-0.1750,0.3953,-0.7722,0,1,0,0,0,0,0,0,0,0
0.8439,0.3498,-1.0790,0.7880,-0.6935,0,0,0,0,0,1,0,0,0,0
0.7812,0.8626,0.0760,-0.5812,0.9566,1,0,0,0,0,0,0,0,0,0
0.6466,0.4539,0.2431,-1.0452,1.3676,1,0,0,0,0,0,0,0,0,0
0.1848,0.5906,-0.9731,0.0111,-0.2182,0,0,0,0,0,0,0,1,0,0
0.8486,-0.6150,0.3315,0.0439,-0.4781,0,0,0,0,0,0,1,0,0,0
0.6148,-0.0889,0.0395,-0.7442,0.5257,0,0,0,1,0,0,0,0,0,0
0.9922,-0.1508,-0.8435,1.0660,-0.6433,0,0,0,0,0,1,0,0,0,0
1.1284,0.3236,0.1283,0.2259,0.1181,0,1,0,0,0,0,0,0,0,0
-0.0842,-0.8028,0.1381,-1.3569,0.6214,0,0,0,0,0,0,0,0,0,1
0.4588,-0.6797,0.7329,-0.0184,-0.5673,0,0,0,0,0,0,1,0,0,0
-0.0003,-0.2050,0.9469,-0.2930,1.1903,0,0,1,0,0,0,0,0,0,0
0.7762,1.0631,-0.2971,0.4379,0.2125,0,1,0,0,0,0,0,0,0,0
0.0119,-0.4042,0.1279,-0.2063,0.2209,0,0,0,0,0,0,0,0,0,1
-0.1703,-0.8091,0.3223,-0.6893,0.5665,0,0,0,0,0,0,0,0,0,1
-0.7447,-0.4220,-0.4283,0.3252,-0.2766,0,0,0,0,0,0,0,1,0,0
-0.0295,-0.1712,-0.4826,0.5362,-0.0988,0,0,0,0,0,0,0,1,0,0
0.2723,0.7361,1.7171,0.6476,-1.2460,0,0,0,0,1,0,0,0,0,0
-0.1070,-0.0960,0.5256,-0.1399,0.7424,0,0,0,0,0,0,0,0,0,1
0.6968,-0.6918,0.4013,-0.2567,-0.5366,0,0,0,0,0,0,1,0,0,0
0.4385,0.8343,-0.4539,-0.0415,0.5836,1,0,0,0,0,0,0,0,0,0
-0.6864,0.0775,-0.4850,0.1080,0.0480,0,0,0,0,0,0,0,1,0,0
1.2106,0.3506,-0.2515,-0.6240,0.8026,1,0,0,0,0,0,0,0,0,0
0.1945,0.1720,0.7127,-0.4968,0.8125,0,0,1,0,0,0,0,0,0,0
0.5196,-0.2907,0.9953,-0.7446,-1.2211,0,0,0,0,0,0,1,0,0,0
0.9380,-0.6927,0.6980,-0.2236,-0.7356,0,0,0,0,0,0,1,0,0,0
-0.0505,0.8833,0.9502,0.6840,-0.7920,0,0,0,0,1,0,0,0,0,0
0.5126,-0.5116,0.6314,-0.7154,-0.4039,0,0,0,0,0,0,1,0,0,0
-0.4746,-0.6881,0.1846,0.1423,0.1944,0,0,0,0,0,0,0,0,0,1
0.2763,0.6837,-0.1432,-0.6665,0.2759,1,0,0,0,0,0,0,0,0,0
0.5322,0.6883,-0.0829,-0.1594,0.1064,0,1,0,0,0,0,0,0,0,0
-0.1575,-0.4621,0.5101,0.4014,-0.0907,0,0,0,0,0,0,0,0,1,0
-0.0342,-0.6470,0.2341,0.2654,0.7607,0,0,0,0,0,0,0,0,1,0
0.9126,0.3377,-0.3088,0.2680,0.1892,0,1,0,0,0,0,0,0,0,0
0.4882,0.5522,-0.6492,-1.0914,1.2100,1,0,0,0,0,0,0,0,0,0
0.2748,0.0135,0.7510,0.3031,0.8492,0,0,1,0,0,0,0,0,0,0
0.2036,-0.1384,-0.7356,1.0112,-0.7819,0,0,0,0,0,1,0,0,0,0
0.2655,-0.4459,0.2575,-0.6347,0.1725,0,0,0,0,0,0,0,0,0,1
-0.0165,-0.8736,0.0523,-0.0031,0.8515,0,0,0,0,0,0,0,0,0,1
0.1551,0.9252,1.0050,0.8442,-0.6630,0,0,0,0,1,0,0,0,0,0
0.3941,-0.3136,-0.8696,0.9894,-0.9777,0,0,0,0,0,1,0,0,0,0
0.1025,-0.3899,-0.4724,1.1669,-0.0436,0,0,0,0,0,0,0,1,0,0
-0.1708,-1.0879,0.1657,0.6387,0.3647,0,0,0,0,0,0,0,0,1,0
-0.3859,-1.5892,0.1086,-0.2899,0.1768,0,0,0,0,0,0,0,0,0,1
-0.3266,-1.0248,0.1782,0.0394,0.7124,0,0,0,0,0,0,0,0,0,1
0.3604,0.5804,-0.1814,-0.7569,0.6361,1,0,0,0,0,0,0,0,0,0
-0.3278,-0.3563,-0.9223,1.0145,-1.0392,0,0,0,0,0,1,0,0,0,0
0.4004,-0.5027,0.1350,-0.3621,0.9446,0,0,0,0,0,0,0,0,0,1
1.0175,0.4736,-0.7763,0.9890,-0.8829,0,0,0,0,0,1,0,0,0,0
0.5873,0.8383,-0.9806,0.8844,-0.7247,0,0,0,0,0,1,0,0,0,0
0.2563,-1.2378,0.3652,0.3725,0.6055,0,0,0,0,0,0,0,0,1,0
0.6783,-0.6025,-0.1933,-0.5030,0.4550,0,0,0,1,0,0,0,0,0,0
-0.1635,-0.9659,1.0175,1.3495,0.4946,0,0,0,0,0,0,0,0,1,0
0.1932,0.2441,0.7775,0.5866,-1.3755,0,0,0,0,1,0,0,0,0,0
-0.4117,-0.8422,-0.0289,-0.4173,0.8256,0,0,0,0,0,0,0,0,0,1
-0.4575,-0.7017,0.1032,0.8736,1.9629,0,0,0,0,0,0,0,0,1,0
0.0381,-0.0554,0.6232,-0.0387,1.2241,0,0,1,0,0,0,0,0,0,0
0.7055,0.5155,-0.3006,-0.5313,1.1622,1,0,0,0,0,0,0,0,0,0
-0.1549,-0.9335,-0.1680,0.7999,0.4341,0,0,0,0,0,0,0,0,1,0
-0.1040,-0.0961,0.3784,0.7220,0.6270,0,0,0,0,0,0,0,0,1,0
0.8878,-0.5635,0.1030,-0.5189,0.3493,0,0,0,1,0,0,0,0,0,0
0.9184,-0.4667,0.4870,-0.0979,-0.6082,0,0,0,0,0,0,1,0,0,0
0.1953,0.4034,-1.0976,1.0807,-0.7440,0,0,0,0,0,1,0,0,0,0
0.4815,-0.8771,0.1791,0.1489,0.5702,0,0,0,0,0,0,0,0,0,1
-0.3559,-0.9321,0.2200,-0.3780,0.6132,0,0,0,0,0,0,0,0,0,1
0.0530,-0.2700,0.5872,-0.4934,0.7164,0,0,1,0,0,0,0,0,0,0
-0.4580,-0.8725,-0.0325,-1.3502,0.4310,0,0,0,0,0,0,0,0,0,1
0.1013,0.1326,0.6826,-0.0993,1.1022,0,0,1,0,0,0,0,0,0,0
-0.1483,0.1015,1.0170,-0.6972,0.5663,0,0,1,0,0,0,0,0,0,0
0.4468,0.3322,0.1999,-0.9414,1.5580,1,0,0,0,0,0,0,0,0,0
0.9256,0.6548,-0.1417,-0.4264,0.6507,1,0,0,0,0,0,0,0,0,0
0.9290,-0.2337,-0.0567,-0.4666,0.1870,0,0,0,1,0,0,0,0,0,0
0.4350,-0.1280,-1.0574,0.8802,-0.5810,0,0,0,0,0,1,0,0,0,0
0.6481,0.1121,-0.0441,-0.5963,0.3032,0,0,0,1,0,0,0,0,0,0
-0.1197,0.6643,-0.6524,0.0452,0.7662,1,0,0,0,0,0,0,0,0,0
0.5635,0.6134,-0.8312,1.0872,-0.9093,0,0,0,0,0,1,0,0,0,0
0.9691,0.4582,-0.0454,-0.0858,0.1929,0,1,0,0,0,0,0,0,0,0
0.8474,0.0179,-0.0089,-0.2481,0.4880,0,0,0,1,0,0,0,0,0,0
1.0840,1.0212,-0.1349,0.6372,0.1710,0,1,0,0,0,0,0,0,0,0
0.4551,0.7540,-0.1087,-0.1681,-0.1075,0,1,0,0,0,0,0,0,0,0
-0.3931,-0.8629,0.0855,-0.3693,0.8529,0,0,0,0,0,0,0,0,0,1
0.5980,-0.4203,-0.0891,-0.3546,0.5966,0,0,0,1,0,0,0,0,0,0
0.5749,-0.3452,0.1201,-0.6648,0.2177,0,0,0,1,0,0,0,0,0,0
-0.3946,-0.1326,0.6275,1.2046,0.3057,0,0,0,0,0,0,0,0,1,0
0.6512,-0.6764,-1.0704,0.8896,-0.8865,0,0,0,0,0,1,0,0,0,0
0.5549,1.0283,-0.3938,0.0577,-0.6040,0,1,0,0,0,0,0,0,0,0
-0.4873,-0.1826,1.0138,1.1495,0.4933,0,0,0,0,0,0,0,0,1,0
-0.9196,-0.3147,-1.0116,0.2308,-0.2356,0,0,0,0,0,0,0,1,0,0
0.1262,-0.2510,0.9617,-0.4255,0.7997,0,0,1,0,0,0,0,0,0,0
0.5011,-0.8809,0.3575,-0.3003,-0.6970,0,0,0,0,0,0,1,0,0,0
0.3883,-0.0282,0.7399,-0.5360,0.9789,0,0,1,0,0,0,0,0,0,0
0.7624,-0.3332,-0.0302,-0.4626,0.1877,0,0,0,1,0,0,0,0,0,0
-0.7396,-1.1087,0.5932,1.5303,0.0910,0,0,0,0,0,0,0,0,1,0
1.0727,-0.6788,0.7110,0.7468,0.0909,0,0,0,0,0,0,0,0,1,0
0.5367,0.6823,1.0918,0.8883,-0.8769,0,0,0,0,1,0,0,0,0,0
0.4461,0.1089,-0.9671,0.9037,-0.8374,0,0,0,0,0,1,0,0,0,0
-0.0736,0.5763,-0.7681,1.0152,-0.5037,0,0,0,0,0,1,0,0,0,0
0.1039,-0.4119,1.1898,-0.4038,0.6991,0,0,1,0,0,0,0,0,0,0
1.0941,0.4638,-0.9053,1.3098,-0.7942,0,0,0,0,0,1,0,0,0,0
0.3738,-0.6502,-0.0849,-0.5828,0.4036,0,0,0,1,0,0,0,0,0,0
0.5282,1.2409,-0.1852,0.6986,0.0136,0,1,0,0,0,0,0,0,0,0
0.5213,-0.8175,0.9498,-0.7740,-0.7257,0,0,0,0,0,0,1,0,0,0
0.2602,0.7220,1.0688,0.7292,-0.8017,0,0,0,0,1,0,0,0,0,0
0.0697,-0.9875,-0.1702,1.4714,0.4042,0,0,0,0,0,0,0,0,1,0
-1.4372,0.0195,-0.2928,-0.2064,-0.2620,0,0,0,0,0,0,0,1,0,0
0.6670,0.6378,-0.0409,0.4413,0.0732,0,1,0,0,0,0,0,0,0,0
0.6199,-0.0512,-0.9955,1.2064,-0.7253,0,0,0,0,0,1,0,0,0,0
0.5942,-0.8297,0.3392,-0.7955,-1.2527,0,0,0,0,0,0,1,0,0,0
1.1744,0.5099,-0.3903,-0.9394,0.6715,1,0,0,0,0,0,0,0,0,0
0.5563,0.5471,-0.5006,-0.4189,0.8002,1,0,0,0,0,0,0,0,0,0
0.7340,0.9831,-0.1727,0.9557,-0.0555,0,1,0,0,0,0,0,0,0,0
-0.0532,0.6599,0.7287,0.6952,-0.9133,0,0,0,0,1,0,0,0,0,0
-0.0729,-0.7249,0.1600,-0.5591,0.7535,0,0,0,0,0,0,0,0,0,1
1.4292,-0.1093,-0.1186,-0.3659,0.4755,0,0,0,1,0,0,0,0,0,0
-0.4995,-1.3066,-0.1838,-0.4157,-0.2590,0,0,0,0,0,0,0,1,0,0
-0.1662,0.1003,0.8756,-0.7411,1.0351,0,0,1,0,0,0,0,0,0,0
-0.1852,-0.4190,0.0214,-0.2589,0.3358,0,0,0,0,0,0,0,0,0,1
0.1098,0.2012,0.7005,0.9534,-0.5814,0,0,0,0,1,0,0,0,0,0
0.9662,-0.4002,0.7183,-0.8246,-0.4148,0,0,0,0,0,0,1,0,0,0
0.1301,0.8968,-0.1505,-0.5627,0.4565,1,0,0,0,0,0,0,0,0,0
0.4554,-0.7172,-0.9010,0.9717,-0.7647,0,0,0,0,0,1,0,0,0,0
0.2323,-0.2454,-0.7953,0.7827,-0.8149,0,0,0,0,0,1,0,0,0,0
-0.3101,-1.0377,-0.0153,-0.0853,0.7462,0,0,0,0,0,0,0,0,0,1
1.0476,0.7387,-0.4586,-0.3472,1.0496,1,0,0,0,0,0,0,0,0,0
-0.0655,-0.4593,-0.2743,-0.3874,-0.1785,0,0,0,0,0,0,0,1,0,0
0.4042,-0.6705,0.3204,-0.6957,-1.4071,0,0,0,0,0,0,1,0,0,0
0.1796,-0.1558,0.9412,0.3452,-0.3819,0,0,0,0,1,0,0,0,0,0
1.1090,-0.1009,-0.0502,-0.3395,0.4121,0,0,0,1,0,0,0,0,0,0
1.0731,0.7277,-0.0546,0.1416,-0.1947,0,1,0,0,0,0,0,0,0,0
-0.0022,0.4815,1.2390,0.6801,-0.9641,0,0,0,0,1,0,0,0,0,0
-0.4690,-1.3482,0.5776,1.2085,1.3223,0,0,0,0,0,0,0,0,1,0
-0.3309,-1.1562,0.6053,1.3956,0.6520,0,0,0,0,0,0,0,0,1,0
0.0677,-0.5115,0.6790,-1.2746,-0.2041,0,0,0,0,0,0,1,0,0,0
0.8236,-0.7236,1.0006,-0.4509,-0.8446,0,0,0,0,0,0,1,0,0,0
0.9899,-0.1762,-0.1559,-0.4137,0.4489,0,0,0,1,0,0,0,0,0,0
0.0177,-0.0586,-1.0056,1.0895,-1.0425,0,0,0,0,0,1,0,0,0,0
0.3162,-1.0430,0.3342,0.5615,0.6767,0,0,0,0,0,0,0,0,1,0
0.0828,0.5158,1.0833,0.3003,-0.4204,0,0,0,0,1,0,0,0,0,0
0.0755,-1.4232,0.1987,-0.6265,0.3224,0,0,0,0,0,0,0,0,0,1
0.5218,-0.3883,-0.9370,0.8266,-0.3109,0,0,0,0,0,0,0,1,0,0
0.8714,-0.0058,0.0596,-0.3988,0.3758,0,0,0,1,0,0,0,0,0,0
0.2718,0.8088,0.1289,-0.5645,-0.1531,0,0,0,0,0,0,0,1,0,0
0.5017,-0.4944,0.3493,-0.7335,-0.9405,0,0,0,0,0,0,1,0,0,0
1.0857,-0.0544,0.9016,0.0846,-1.2821,0,0,0,0,0,0,1,0,0,0
-0.3140,0.1595,-0.6839,0.4490,-0.1969,0,0,0,0,0,0,0,1,0,0
-0.0552,-0.1573,1.2199,-0.3676,1.0128,0,0,1,0,0,0,0,0,0,0
-0.2023,-0.3816,-0.2184,-0.1361,-0.0875,0,0,0,0,0,0,0,1,0,0
0.4194,-0.0803,0.8373,0.3860,0.7402,0,0,0,0,0,0,0,0,1,0
-0.1437,-0.7602,0.1240,1.1363,1.5254,0,0,0,0,0,0,0,0,1,0
0.1901,-1.1761,0.2818,-0.6606,0.5257,0,0,0,0,0,0,0,0,0,1
-0.5732,-1.1369,0.1137,-0.1895,0.0079,0,0,0,0,0,0,0,0,0,1
-0.1133,0.0865,1.4907,-0.3526,1.1663,0,0,1,0,0,0,0,0,0,0
0.1231,0.4822,-0.6545,0.6876,-0.6909,0,0,0,0,0,1,0,0,0,0
0.6408,-0.4906,-0.0414,-0.6314,0.2347,0,0,0,1,0,0,0,0,0,0
0.1705,-0.7292,0.4916,-0.5685,-0.4388,0,0,0,0,0,0,1,0,0,0
-0.0758,-0.1401,-1.0719,0.7766,-0.6556,0,0,0,0,0,1,0,0,0,0
-0.1586,-0.8175,0.1353,-0.3403,0.3714,0,0,0,0,0,0,0,0,0,1
0.8047,-0.6082,0.4842,-1.1944,-0.3010,0,0,0,0,0,0,1,0,0,0
0.3720,0.8623,-0.5600,0.3737,0.0184,0,1,0,0,0,0,0,0,0,0
1.1101,0.1231,0.0706,-0.0936,0.2617,0,0,0,1,0,0,0,0,0,0
-0.4165,-0.8247,0.2515,-0.4580,0.2804,0,0,0,0,0,0,0,0,0,1
-0.0708,0.6650,0.7892,0.7878,-1.2662,0,0,0,0,1,0,0,0,0,0
0.7554,-0.2691,0.4367,-1.2160,-0.5174,0,0,0,0,0,0,1,0,0,0
-0.1196,-1.2332,0.3818,-0.5809,0.3125,0,0,0,0,0,0,0,0,0,1
0.3424,0.3622,1.0321,0.5804,-1.3311,0,0,0,0,1,0,0,0,0,0
0.7229,1.0400,-0.4908,-0.3261,0.9960,1,0,0,0,0,0,0,0,0,0
0.8866,0.1028,-0.4066,0.3295,0.1801,0,1,0,0,0,0,0,0,0,0
0.1526,-1.0019,0.2300,-0.4731,0.8731,0,0,0,0,0,0,0,0,0,1
0.6230,-0.7821,0.5659,-0.8645,-0.9250,0,0,0,0,0,0,1,0,0,0
-0.0373,0.2387,-0.6582,0.2096,-0.2566,0,0,0,0,0,0,0,1,0,0
0.0966,0.2103,0.3019,-0.3817,1.3967,0,0,1,0,0,0,0,0,0,0
-0.4127,-1.1723,0.1586,0.3389,0.4111,0,0,0,0,0,0,0,0,0,1
-0.1408,-0.2932,1.3033,-0.2636,0.3723,0,0,1,0,0,0,0,0,0,0
0.7019,0.4463,-0.0344,0.0754,-0.2957,0,1,0,0,0,0,0,0,0,0
0.9639,-0.2972,0.7037,-0.3029,-0.1938,0,0,0,0,0,0,1,0,0,0
0.7399,-0.4090,0.7427,0.0904,-0.8630,0,0,0,0,0,0,1,0,0,0
-0.1743,-1.1588,-0.4753,0.2506,0.6319,0,0,0,0,0,0,0,0,1,0
-0.3195,-0.5658,0.3007,-0.8649,0.4781,0,0,0,0,0,0,0,0,0,1
-0.0380,0.3740,0.6487,0.6771,-0.9851,0,0,0,0,1,0,0,0,0,0
0.2653,0.6787,0.7749,0.9841,-0.9193,0,0,0,0,1,0,0,0,0,0
0.9717,0.3678,-0.3569,-0.5309,0.7234,1,0,0,0,0,0,0,0,0,0
0.4536,0.6604,-0.4417,-0.6449,1.2088,1,0,0,0,0,0,0,0,0,0
-0.0097,-0.6901,0.0732,-0.0189,0.6937,0,0,0,0,0,0,0,0,0,1
0.9552,0.3297,-0.4730,-0.5796,1.0666,1,0,0,0,0,0,0,0,0,0
0.4053,-1.8610,0.2020,1.0243,-0.1717,0,0,0,0,0,0,0,0,1,0
0.9487,-1.4186,0.0734,-0.0684,0.7039,0,0,0,0,0,0,0,0,0,1
0.2261,0.8045,1.0864,0.5048,-1.3212,0,0,0,0,1,0,0,0,0,0
0.6151,0.1713,-0.2639,-0.3856,0.5552,1,0,0,0,0,0,0,0,0,0
0.7559,-0.1190,0.1107,-0.9108,0.0127,0,0,0,1,0,0,0,0,0,0
0.0569,-0.8311,0.2078,-0.3455,0.5759,0,0,0,0,0,0,0,0,0,1
-0.0323,-0.1649,-0.8680,0.0992,-0.0927,0,0,0,0,0,0,0,1,0,0
0.6691,-0.0359,0.0633,-0.5355,0.4473,0,0,0,1,0,0,0,0,0,0
0.5723,-0.8885,0.4365,0.1853,-0.8500,0,0,0,0,0,0,1,0,0,0
0.7587,-0.1057,-0.7944,0.9254,-0.9208,0,0,0,0,0,1,0,0,0,0
0.6511,-0.7618,0.3083,-1.0225,-0.5167,0,0,0,0,0,0,1,0,0,0
0.4470,0.2989,-0.3005,-0.5047,0.9416,1,0,0,0,0,0,0,0,0,0
0.9012,1.3052,-0.3650,0.7192,-0.5747,0,1,0,0,0,0,0,0,0,0
0.6189,0.7541,-0.0024,-0.8940,0.8761,1,0,0,0,0,0,0,0,0,0
0.4492,0.0546,-0.8880,1.1828,-1.1520,0,0,0,0,0,1,0,0,0,0
1.2378,0.1210,-0.2971,0.3875,-0.0757,0,1,0,0,0,0,0,0,0,0
0.8423,-0.2023,0.5983,-0.6082,-1.5335,0,0,0,0,0,0,1,0,0,0
0.6025,0.5734,-0.3703,-0.1773,1.5353,1,0,0,0,0,0,0,0,0,0
-0.0872,1.0659,-0.1653,-0.9961,0.9404,1,0,0,0,0,0,0,0,0,0
-0.2109,-0.0383,1.0982,-0.5037,0.2679,0,0,1,0,0,0,0,0,0,0
0.7098,-0.5219,0.5163,-0.1882,-0.7818,0,0,0,0,0,0,1,0,0,0
0.2665,0.8731,0.9462,0.4975,-1.0812,0,0,0,0,1,0,0,0,0,0
0.8260,0.0801,0.0495,-0.4981,0.2571,0,0,0,1,0,0,0,0,0,0
-0.1275,-1.1555,-0.8226,0.2920,-0.1563,0,0,0,0,0,0,0,1,0,0
0.0054,0.3756,-1.1036,-0.5265,-0.1211,0,0,0,0,0,0,0,1,0,0
0.9944,0.8329,-0.5188,-0.5956,0.4936,1,0,0,0,0,0,0,0,0,0
-0.1847,-0.4860,0.7151,1.6479,0.5573,0,0,0,0,0,0,0,0,1,0
0.7051,1.0625,-0.5022,-0.5963,1.0002,1,0,0,0,0,0,0,0,0,0
0.7957,-0.5081,0.7609,-1.0282,-0.6148,0,0,0,0,0,0,1,0,0,0
0.2174,0.0916,-0.3977,0.3952,-0.4512,0,0,0,0,0,0,0,0,1,0
-0.0745,-0.5676,0.2117,-0.8454,-0.7779,0,0,0,0,0,0,1,0,0,0
0.3719,-1.3210,0.2713,0.9145,0.2587,0,0,0,0,0,0,0,0,1,0
0.0965,0.4607,-0.3695,-0.7679,0.9104,1,0,0,0,0,0,0,0,0,0
0.0915,0.0946,0.0747,0.6220,-0.4102,0,1,0,0,0,0,0,0,0,0
0.4739,-0.1522,-0.8747,0.9787,-0.6997,0,0,0,0,0,1,0,0,0,0
0.3778,-0.2742,-1.0057,1.0364,-0.7443,0,0,0,0,0,1,0,0,0,0
0.1194,0.7177,0.6739,0.8659,-1.0517,0,0,0,0,1,0,0,0,0,0
-0.3774,-0.2845,0.2210,-0.2611,0.7042,0,0,1,0,0,0,0,0,0,0
0.2724,0.0480,1.2135,-0.8128,0.9304,0,0,1,0,0,0,0,0,0,0
0.0995,-0.1696,0.5298,1.1543,0.5110,0,0,0,0,0,0,0,0,1,0
0.7359,-0.4341,0.2151,-0.0903,0.2094,0,0,0,0,0,0,1,0,0,0
1.0022,0.3808,-0.0727,-0.6839,0.5521,0,0,0,1,0,0,0,0,0,0
0.3092,0.1817,-0.0050,-0.4718,0.2042,0,0,0,1,0,0,0,0,0,0
0.8758,0.3661,-0.4146,-0.0385,-0.1627,0,1,0,0,0,0,0,0,0,0
0.8853,0.1530,-0.0793,-0.6702,0.3971,0,0,0,1,0,0,0,0,0,0
0.2509,-0.8093,0.0825,0.4603,0.1348,0,0,0,0,0,0,0,0,1,0
-0.4010,-1.1540,0.0499,-0.7312,0.4802,0,0,0,0,0,0,0,0,0,1
0.7753,0.3947,-0.5681,-0.5608,0.6977,1,0,0,0,0,0,0,0,0,0
0.4711,0.4928,-0.0823,-0.6981,1.2963,1,0,0,0,0,0,0,0,0,0
0.2961,0.4759,0.7733,0.5357,-0.7943,0,0,0,0,1,0,0,0,0,0
0.1381,0.0143,0.5642,-0.6473,0.6423,0,0,1,0,0,0,0,0,0,0
0.4309,0.6454,0.8302,0.5923,-0.5882,0,0,0,0,1,0,0,0,0,0
0.2633,0.7090,1.0574,0.7370,-1.0340,0,0,0,0,1,0,0,0,0,0
0.6626,-0.2981,0.6221,-0.5536,-1.2381,0,0,0,0,0,0,1,0,0,0
