dims:2
classes:4
0.9235,1.2738,0,1,0,0
0.6339,0.4801,0,1,0,0
-0.2895,0.6806,1,0,0,0
-1.2173,1.4489,1,0,0,0
1.1864,-1.1176,0,0,1,0
1.3662,-1.3748,0,0,1,0
0.5711,-0.9530,0,0,1,0
-1.1120,-1.0097,0,0,0,1
-0.9446,1.0648,1,0,0,0
0.8394,-0.9489,0,0,1,0
-0.3269,1.1017,1,0,0,0
-0.4423,-0.8528,0,0,0,1
1.0656,0.7554,0,1,0,0
-0.7202,-0.7917,0,0,0,1
0.5539,-0.7067,0,0,1,0
1.0620,-0.8701,0,0,1,0
-0.7439,0.6675,1,0,0,0
-1.1114,1.0695,1,0,0,0
0.9467,-0.9990,0,0,1,0
0.6727,-1.0907,0,0,1,0
1.1715,1.2563,0,1,0,0
-2.0716,-1.6116,0,0,0,1
0.7344,-0.7185,0,0,1,0
-0.9576,1.4207,1,0,0,0
-1.3133,-1.2696,0,0,0,1
-1.0009,1.2547,1,0,0,0
-0.7967,-1.3656,0,0,0,1
-0.7296,1.4019,1,0,0,0
0.5464,-0.8261,0,0,1,0
-0.7780,-1.1078,0,0,0,1
0.7138,-1.1198,0,0,1,0
-1.1890,1.2972,1,0,0,0
-1.0276,-0.9868,0,0,0,1
-0.6364,-0.3123,0,0,0,1
1.3730,1.0176,0,1,0,0
-0.2890,1.3867,1,0,0,0
-1.4582,-0.8371,0,0,0,1
0.8067,1.1808,0,1,0,0
1.3158,-0.6785,0,0,1,0
-1.3361,0.6199,1,0,0,0
-0.7578,-0.9511,0,0,0,1
1.3024,-0.6167,0,0,1,0
1.1281,-1.6057,0,0,1,0
-1.0505,1.5756,1,0,0,0
-0.7732,-0.7942,0,0,0,1
-0.6862,0.6969,1,0,0,0
0.9880,1.6102,0,1,0,0
-1.2295,-1.2606,0,0,0,1
-0.7634,-1.4459,0,0,0,1
1.0708,0.2203,0,1,0,0
1.0436,-0.6475,0,0,1,0
-0.9083,-0.7514,0,0,0,1
0.5426,0.7896,0,1,0,0
-0.7492,1.3712,1,0,0,0
0.6514,-1.2529,0,0,1,0
0.6156,-1.0047,0,0,1,0
-0.9811,1.1415,1,0,0,0
0.6081,1.2888,0,1,0,0
0.6971,-0.5877,0,0,1,0
-0.5746,1.3652,1,0,0,0
0.7242,1.0998,0,1,0,0
-0.8338,0.6983,1,0,0,0
-1.2346,1.4808,1,0,0,0
1.5291,0.8222,0,1,0,0
-0.6429,0.7986,1,0,0,0
-0.8912,0.9514,1,0,0,0
-0.7674,-0.8833,0,0,0,1
-0.6972,-0.6632,0,0,0,1
0.9993,-1.0234,0,0,1,0
1.0674,-0.8178,0,0,1,0
-0.4362,-0.9495,0,0,0,1
-0.9889,0.9621,1,0,0,0
-1.1104,0.7669,1,0,0,0
1.1210,1.1504,0,1,0,0
0.9452,1.2860,0,1,0,0
-1.4338,1.0498,1,0,0,0
-0.6478,1.0781,1,0,0,0
0.8275,1.2657,0,1,0,0
1.3241,1.0957,0,1,0,0
0.7398,-0.4367,0,0,1,0
-1.2895,-0.9461,0,0,0,1
0.8195,1.2365,0,1,0,0
-0.8668,0.9601,1,0,0,0
1.1161,1.1128,0,1,0,0
1.6022,-1.5192,0,0,1,0
1.2798,-0.6420,0,0,1,0
-0.7971,-1.0927,0,0,0,1
-1.5521,-0.8540,0,0,0,1
-1.1732,-0.9173,0,0,0,1
-1.1090,1.0900,1,0,0,0
-1.0287,-1.1680,0,0,0,1
1.0333,0.5413,0,1,0,0
0.9878,-1.2333,0,0,1,0
-0.9286,1.2686,1,0,0,0
-1.2714,1.0119,1,0,0,0
-0.7858,0.9443,1,0,0,0
-0.6241,-1.3175,0,0,0,1
1.3651,-1.3714,0,0,1,0
-0.5164,-1.0925,0,0,0,1
1.3412,1.3344,0,1,0,0
1.2907,0.5150,0,1,0,0
-1.2512,-0.4259,0,0,0,1
0.8358,-1.1235,0,0,1,0
0.7158,-0.8510,0,0,1,0
-1.1172,-1.1014,0,0,0,1
0.8328,-0.9243,0,0,1,0
-0.5198,-1.1279,0,0,0,1
1.1216,-0.2347,0,0,1,0
-0.7918,-1.1780,0,0,0,1
-0.5286,-1.3699,0,0,0,1
1.2174,-1.0579,0,0,1,0
1.0293,-1.2236,0,0,1,0
-1.2726,-0.6916,0,0,0,1
-1.1157,-1.0760,0,0,0,1
-1.1978,-0.5768,0,0,0,1
1.1447,-0.9145,0,0,1,0
-0.8368,1.0523,1,0,0,0
-1.0907,-0.9927,0,0,0,1
-0.7965,0.3408,1,0,0,0
-0.7709,1.0028,1,0,0,0
-0.9398,0.6451,1,0,0,0
-0.8800,-0.8544,0,0,0,1
0.6269,-1.0425,0,0,1,0
0.9245,-1.2437,0,0,1,0
1.4505,0.9789,0,1,0,0
-0.9894,-1.0722,0,0,0,1
1.1425,-1.1847,0,0,1,0
0.6005,-0.8564,0,0,1,0
-0.9388,-0.9458,0,0,0,1
-1.4809,1.4658,1,0,0,0
0.8874,0.6847,0,1,0,0
0.7372,0.9354,0,1,0,0
-0.8870,-0.5747,0,0,0,1
1.2125,-1.0521,0,0,1,0
-1.7950,-0.4290,0,0,0,1
-0.6757,1.3255,1,0,0,0
-1.2242,-1.2362,0,0,0,1
-1.2897,-1.1288,0,0,0,1
0.9258,-0.9867,0,0,1,0
-0.9290,-1.2358,0,0,0,1
-1.2971,1.0651,1,0,0,0
0.6715,0.9577,0,1,0,0
-0.8627,-1.0858,0,0,0,1
0.8001,-1.0696,0,0,1,0
-1.3508,-0.6072,0,0,0,1
-1.2453,0.9190,1,0,0,0
-0.7023,1.6133,1,0,0,0
-0.6808,1.1138,1,0,0,0
-1.1902,-0.3201,0,0,0,1
-0.7305,-0.8693,0,0,0,1
0.7758,-0.8982,0,0,1,0
-1.2079,1.0983,1,0,0,0
0.5725,0.9851,0,1,0,0
-1.2185,1.2064,1,0,0,0
-0.8318,-0.8549,0,0,0,1
-0.7022,0.5208,1,0,0,0
1.1529,-1.1066,0,0,1,0
-0.9346,-0.7982,0,0,0,1
1.4013,-1.0857,0,0,1,0
-0.9493,-0.8368,0,0,0,1
-0.4632,0.4484,1,0,0,0
-1.3285,0.8427,1,0,0,0
-0.5124,1.4098,1,0,0,0
1.2709,-0.5115,0,0,1,0
1.3075,1.3064,0,1,0,0
0.6851,0.7271,0,1,0,0
1.2294,0.8400,0,1,0,0
-1.2049,0.9418,1,0,0,0
-0.7624,1.2370,1,0,0,0
1.2477,1.1748,0,1,0,0
0.7654,0.9054,0,1,0,0
-0.9828,-0.6865,0,0,0,1
-1.2018,-1.3808,0,0,0,1
1.0988,0.7411,0,1,0,0
1.0066,-0.9502,0,0,1,0
0.5267,-0.9504,0,0,1,0
1.2450,1.4437,0,1,0,0
-0.7282,0.8358,1,0,0,0
-0.6925,-1.2180,0,0,0,1
1.0215,1.4476,0,1,0,0
1.1786,1.2357,0,1,0,0
1.2657,0.6929,0,1,0,0
0.5803,-0.6388,0,0,1,0
-0.7200,1.1902,1,0,0,0
1.4323,0.9558,0,1,0,0
-0.9053,0.8584,1,0,0,0
0.5295,0.6450,0,1,0,0
-0.6843,-0.7500,0,0,0,1
1.0098,0.8933,0,1,0,0
1.2184,1.1692,0,1,0,0
1.2425,0.7814,0,1,0,0
-0.7981,1.1018,1,0,0,0
-0.7088,1.1750,1,0,0,0
0.7882,1.1679,0,1,0,0
-0.8863,1.1465,1,0,0,0
1.4010,1.2425,0,1,0,0
0.9137,1.2079,0,1,0,0
0.8020,0.9985,0,1,0,0
-1.4482,0.9839,1,0,0,0
-1.0705,-1.6946,0,0,0,1
1.7049,-0.6774,0,0,1,0
-0.8281,1.2344,1,0,0,0
1.4582,1.1875,0,1,0,0
-1.0969,1.2633,1,0,0,0
1.3282,0.6462,0,1,0,0
-1.3930,-1.3049,0,0,0,1
-0.9168,1.2014,1,0,0,0
0.9185,1.2282,0,1,0,0
1.0938,1.5457,0,1,0,0
-1.0643,-1.0334,0,0,0,1
0.6148,-1.0385,0,0,1,0
-1.3609,-0.4927,0,0,0,1
-0.9644,0.8245,1,0,0,0
-1.1803,1.5063,1,0,0,0
-0.6990,-1.1310,0,0,0,1
1.6219,0.7491,0,1,0,0
0.7027,-1.2066,0,0,1,0
-1.2079,0.8278,1,0,0,0
-0.8708,0.7702,1,0,0,0
-1.0967,0.9247,1,0,0,0
-1.5133,-1.0272,0,0,0,1
0.8305,0.8912,0,1,0,0
0.7933,1.4194,0,1,0,0
-1.2982,-0.4809,0,0,0,1
-0.8294,1.0734,1,0,0,0
-0.8611,-0.7686,0,0,0,1
-0.7824,1.1687,1,0,0,0
0.2827,-1.0271,0,0,1,0
-1.2290,0.8561,1,0,0,0
-1.1133,1.3863,1,0,0,0
1.1511,1.3431,0,1,0,0
-1.2031,0.8214,1,0,0,0
1.4513,-1.0027,0,0,1,0
-1.0207,0.7601,1,0,0,0
1.0152,-1.6362,0,0,1,0
0.9435,-1.2776,0,0,1,0
-0.8408,-0.8840,0,0,0,1
1.2308,-0.7485,0,0,1,0
-0.5728,1.0828,1,0,0,0
0.8566,0.8036,0,1,0,0
-0.9074,-0.6651,0,0,0,1
-0.8929,-0.6023,0,0,0,1
0.9740,-1.0410,0,0,1,0
-1.3693,-1.0494,0,0,0,1
-0.7472,-1.5658,0,0,0,1
-1.0675,-1.1634,0,0,0,1
-1.4527,0.9895,1,0,0,0
1.3596,-1.3365,0,0,1,0
1.2223,-1.1585,0,0,1,0
0.6648,1.1957,0,1,0,0
